Companynumber,Companyname,Latitude,Longitude,Sector,cluster,Region
09019610,Unknown,52.50236,-1.82905,Creative Industries,37,West Midlands CA
09680953,Unknown,52.47697,-1.88728,Creative Industries,37,West Midlands CA
09940731,Unknown,52.59035,-2.00968,Creative Industries,37,West Midlands CA
13754286,Unknown,52.1729,-1.54717,Creative Industries,0,Warwickshire
12650230,Unknown,52.51461,-1.99276,Creative Industries,37,West Midlands CA
08346129,Unknown,52.27141,-1.5379,Creative Industries,37,West Midlands CA
12791860,Unknown,52.34968,-1.58333,Creative Industries,37,West Midlands CA
10791848,Unknown,52.5214,-1.7739,Creative Industries,37,West Midlands CA
11978037,Unknown,52.26854,-1.54885,Creative Industries,37,West Midlands CA
13255942,Unknown,52.48413,-1.91562,Creative Industries,37,West Midlands CA
07172996,Unknown,52.48619,-1.90918,Creative Industries,37,West Midlands CA
10184120,Unknown,52.48709,-1.90367,Creative Industries,37,West Midlands CA
07621928,Unknown,52.49496,-1.87931,Creative Industries,37,West Midlands CA
11524986,Unknown,52.45097,-1.49404,Creative Industries,37,West Midlands CA
12017215,Unknown,52.28327,-1.58598,Creative Industries,37,West Midlands CA
08070309,Unknown,52.48302,-1.90185,Creative Industries,37,West Midlands CA
07521411,Unknown,52.28327,-1.58598,Creative Industries,37,West Midlands CA
06525455,Unknown,52.51504,-2.07344,Creative Industries,37,West Midlands CA
11884331,Unknown,52.35489,-1.55788,Creative Industries,37,West Midlands CA
11606874,Unknown,52.47846,-1.90621,Creative Industries,37,West Midlands CA
10585269,Unknown,52.27036,-1.53589,Creative Industries,37,West Midlands CA
03129107,Unknown,52.50223,-2.02121,Creative Industries,37,West Midlands CA
06926827,Unknown,52.42767,-1.92365,Creative Industries,37,West Midlands CA
08530152,Unknown,52.43033,-1.50517,Creative Industries,37,West Midlands CA
11598297,Unknown,52.45356,-1.93332,Creative Industries,37,West Midlands CA
09132558,Unknown,52.48431,-1.90351,Creative Industries,37,West Midlands CA
11881504,Unknown,52.45218,-1.72349,Creative Industries,37,West Midlands CA
08379199,Unknown,52.34203,-1.80346,Creative Industries,37,West Midlands CA
07979643,Unknown,52.48578,-1.9047,Creative Industries,37,West Midlands CA
08954710,Unknown,52.39658,-1.93661,Creative Industries,37,West Midlands CA
08827184,Unknown,52.48863,-1.91178,Creative Industries,37,West Midlands CA
11410514,Unknown,52.60372,-1.91939,Creative Industries,37,West Midlands CA
11357807,Unknown,52.48484,-1.88394,Creative Industries,37,West Midlands CA
07691077,Unknown,52.45375,-2.14812,Creative Industries,37,West Midlands CA
10723989,Unknown,52.60201,-2.12712,Creative Industries,37,West Midlands CA
12065487,Unknown,52.46937,-2.03825,Creative Industries,37,West Midlands CA
07014285,Unknown,52.42329,-2.05374,Creative Industries,37,West Midlands CA
10722821,Unknown,52.47804,-1.91358,Creative Industries,37,West Midlands CA
12029301,Unknown,52.4839,-1.90608,Creative Industries,37,West Midlands CA
11104092,Unknown,52.47015,-1.92043,Creative Industries,37,West Midlands CA
06712004,Unknown,52.38859,-1.57659,Creative Industries,37,West Midlands CA
07211655,Unknown,52.40121,-1.79922,Creative Industries,37,West Midlands CA
12095492,Unknown,52.29984,-2.07541,Creative Industries,0,Worcestershire
11790137,Unknown,52.48185,-1.90504,Creative Industries,37,West Midlands CA
11987831,Unknown,52.41363,-1.51165,Creative Industries,37,West Midlands CA
11522202,Unknown,52.29003,-1.89062,Creative Industries,37,West Midlands CA
12373417,Unknown,52.48166,-1.89974,Creative Industries,37,West Midlands CA
12356701,Unknown,52.42953,-1.89062,Creative Industries,37,West Midlands CA
08582675,Unknown,52.50588,-1.8416,Creative Industries,37,West Midlands CA
09037828,Unknown,52.5029,-2.02332,Creative Industries,37,West Midlands CA
11843657,Unknown,52.46364,-1.88366,Creative Industries,37,West Midlands CA
11528420,Unknown,52.48165,-1.902,Creative Industries,37,West Midlands CA
08533799,Unknown,52.48496,-1.90955,Creative Industries,37,West Midlands CA
09089811,Unknown,52.58647,-2.13204,Creative Industries,37,West Midlands CA
13119106,Unknown,52.42095,-1.92243,Creative Industries,37,West Midlands CA
04930129,Unknown,52.56866,-1.82916,Creative Industries,37,West Midlands CA
06964108,Unknown,52.59261,-1.93863,Creative Industries,37,West Midlands CA
11130721,Unknown,52.20522,-1.48941,Creative Industries,0,Warwickshire
02866002,Unknown,52.47645,-1.88184,Creative Industries,37,West Midlands CA
05351588,Unknown,52.47496,-1.88459,Creative Industries,37,West Midlands CA
12275828,Unknown,52.48578,-1.9047,Creative Industries,37,West Midlands CA
08393182,Unknown,52.46059,-2.04861,Creative Industries,37,West Midlands CA
11775040,Unknown,52.48611,-1.90965,Creative Industries,37,West Midlands CA
01871300,Unknown,52.41822,-1.51341,Creative Industries,37,West Midlands CA
05790765,Unknown,52.48302,-1.90185,Creative Industries,37,West Midlands CA
11360309,Unknown,52.3829,-1.78975,Creative Industries,37,West Midlands CA
07535755,Unknown,52.4949,-1.70479,Creative Industries,37,West Midlands CA
12231685,Unknown,52.4797,-1.89987,Creative Industries,37,West Midlands CA
11433539,Unknown,52.48611,-1.90713,Creative Industries,37,West Midlands CA
05750615,Unknown,52.39471,-1.64584,Creative Industries,37,West Midlands CA
12026157,Unknown,52.48214,-1.90262,Creative Industries,37,West Midlands CA
09898417,Unknown,52.48154,-1.9054,Creative Industries,37,West Midlands CA
10173991,Unknown,52.27557,-1.552,Creative Industries,37,West Midlands CA
05498277,Unknown,52.4708,-1.91491,Creative Industries,37,West Midlands CA
09557691,Unknown,52.53039,-2.04777,Creative Industries,37,West Midlands CA
07436270,Unknown,52.49356,-1.9684,Creative Industries,37,West Midlands CA
06353764,Unknown,52.41624,-1.64634,Creative Industries,37,West Midlands CA
04115643,Unknown,52.47467,-1.88264,Creative Industries,37,West Midlands CA
10236594,Unknown,52.47713,-1.90808,Creative Industries,37,West Midlands CA
09459550,Unknown,52.40471,-1.51844,Creative Industries,37,West Midlands CA
10688268,Unknown,52.48166,-1.89974,Creative Industries,37,West Midlands CA
11142739,Unknown,52.40349,-1.51317,Creative Industries,37,West Midlands CA
08383195,Unknown,52.31464,-1.89034,Creative Industries,37,West Midlands CA
05048320,Unknown,52.38302,-2.00249,Creative Industries,37,West Midlands CA
SC183922,Unknown,52.47252,-1.89758,Creative Industries,37,West Midlands CA
05307004,Unknown,52.34454,-1.82229,Creative Industries,37,West Midlands CA
12107115,Unknown,52.51099,-1.83065,Creative Industries,37,West Midlands CA
14079150,Unknown,52.36967,-1.79714,Creative Industries,37,West Midlands CA
10171403,Unknown,52.28263,-1.52946,Creative Industries,37,West Midlands CA
09195496,Unknown,52.47679,-1.91403,Creative Industries,37,West Midlands CA
09853168,Unknown,52.47324,-1.86273,Creative Industries,37,West Midlands CA
11596061,Unknown,52.47893,-1.88492,Creative Industries,37,West Midlands CA
10326471,Unknown,52.28857,-1.53259,Creative Industries,37,West Midlands CA
09052626,Unknown,52.40326,-1.55239,Creative Industries,37,West Midlands CA
13195675,Unknown,52.33545,-1.92627,Creative Industries,37,West Midlands CA
07639410,Unknown,52.4701,-1.92164,Creative Industries,37,West Midlands CA
10218779,Unknown,52.35912,-1.56772,Creative Industries,37,West Midlands CA
06149494,Unknown,52.28854,-1.57052,Creative Industries,37,West Midlands CA
08662350,Unknown,52.45345,-1.72507,Creative Industries,37,West Midlands CA
06272557,Unknown,52.27508,-1.54928,Creative Industries,37,West Midlands CA
11764238,Unknown,52.47681,-1.90372,Creative Industries,37,West Midlands CA
13298394,Unknown,52.50528,-1.57905,Creative Industries,37,West Midlands CA
05771292,Unknown,52.50512,-1.95891,Creative Industries,37,West Midlands CA
11438772,Unknown,52.42418,-1.69703,Creative Industries,37,West Midlands CA
04572637,Unknown,52.41557,-1.82858,Creative Industries,37,West Midlands CA
10698496,Unknown,52.45544,-2.14458,Creative Industries,37,West Midlands CA
08676307,Unknown,52.5856,-2.1243,Creative Industries,37,West Midlands CA
09634299,Unknown,52.47599,-2.15784,Creative Industries,37,West Midlands CA
13182524,Unknown,52.40349,-1.51317,Creative Industries,37,West Midlands CA
06595123,Unknown,52.31927,-2.05863,Creative Industries,37,West Midlands CA
06129045,Unknown,52.44809,-1.88651,Creative Industries,37,West Midlands CA
09719541,Unknown,52.46116,-1.97247,Creative Industries,37,West Midlands CA
11347789,Unknown,52.47804,-1.91358,Creative Industries,37,West Midlands CA
12059348,Unknown,52.47804,-1.91358,Creative Industries,37,West Midlands CA
12359172,Unknown,52.45288,-1.90383,Creative Industries,37,West Midlands CA
11794592,Unknown,52.48388,-1.88356,Creative Industries,37,West Midlands CA
13296885,Unknown,52.27486,-1.60231,Creative Industries,37,West Midlands CA
12623021,Unknown,52.59124,-1.98134,Creative Industries,37,West Midlands CA
07415399,Unknown,52.41572,-1.4826,Creative Industries,37,West Midlands CA
11222183,Unknown,52.3884,-1.83403,Creative Industries,37,West Midlands CA
12603753,Unknown,52.33541,-2.06259,Creative Industries,37,West Midlands CA
11534477,Unknown,52.48447,-1.91275,Creative Industries,37,West Midlands CA
07198105,Unknown,52.38823,-1.49959,Creative Industries,37,West Midlands CA
09299157,Unknown,52.61436,-1.93042,Creative Industries,37,West Midlands CA
13177903,Unknown,52.59261,-1.93863,Creative Industries,37,West Midlands CA
08627477,Unknown,52.38851,-1.73432,Creative Industries,37,West Midlands CA
08281405,Unknown,52.31987,-1.89297,Creative Industries,37,West Midlands CA
10016542,Unknown,52.46644,-1.87632,Creative Industries,37,West Midlands CA
12779769,Unknown,52.4839,-1.90608,Creative Industries,37,West Midlands CA
08909723,Unknown,52.3875,-1.57541,Creative Industries,37,West Midlands CA
09406195,Unknown,52.48923,-1.89604,Creative Industries,37,West Midlands CA
12196380,Unknown,52.47018,-1.86038,Creative Industries,37,West Midlands CA
08913178,Unknown,52.50904,-1.90174,Creative Industries,37,West Midlands CA
08915580,Unknown,52.48543,-1.90301,Creative Industries,37,West Midlands CA
01232947,Unknown,52.46329,-1.94685,Creative Industries,37,West Midlands CA
12641706,Unknown,52.5829,-2.13158,Creative Industries,37,West Midlands CA
12884529,Unknown,52.29376,-1.53883,Creative Industries,37,West Midlands CA
12397835,Unknown,52.56127,-2.10828,Creative Industries,37,West Midlands CA
06765204,Unknown,52.50254,-1.99683,Creative Industries,37,West Midlands CA
04441986,Unknown,52.32915,-1.70566,Creative Industries,37,West Midlands CA
09916576,Unknown,52.5475,-1.85865,Creative Industries,37,West Midlands CA
08650107,Unknown,52.49009,-1.91135,Creative Industries,37,West Midlands CA
11129592,Unknown,52.48964,-1.91237,Creative Industries,37,West Midlands CA
08347850,Unknown,52.35502,-1.65435,Creative Industries,37,West Midlands CA
08043622,Unknown,52.57985,-1.97436,Creative Industries,37,West Midlands CA
08688054,Unknown,52.28585,-1.53407,Creative Industries,37,West Midlands CA
08672054,Unknown,52.54886,-1.84058,Creative Industries,37,West Midlands CA
13188380,Unknown,52.45632,-1.53282,Creative Industries,37,West Midlands CA
05847600,Unknown,52.58978,-2.075,Creative Industries,37,West Midlands CA
09268085,Unknown,52.40986,-1.51409,Creative Industries,37,West Midlands CA
05706467,Unknown,52.2332,-2.00525,Creative Industries,0,Worcestershire
02963604,Unknown,52.50252,-1.92943,Creative Industries,37,West Midlands CA
NI641733,Unknown,52.48524,-1.90734,Creative Industries,37,West Midlands CA
11994644,Unknown,52.45156,-2.05045,Creative Industries,37,West Midlands CA
09212533,Unknown,52.48245,-1.92883,Creative Industries,37,West Midlands CA
12060818,Unknown,52.384,-1.7866,Creative Industries,37,West Midlands CA
12093649,Unknown,52.41326,-1.93029,Creative Industries,37,West Midlands CA
04716561,Unknown,52.58434,-1.80675,Creative Industries,37,West Midlands CA
09208882,Unknown,50.43584,-3.5609,Creative Industries,24,Devon
00097808,Unknown,50.7301,-3.52076,Creative Industries,23,Devon
12513396,Unknown,50.45768,-3.51717,Creative Industries,24,Devon
10863724,Unknown,50.46035,-3.52367,Creative Industries,24,Devon
08912263,Unknown,50.49127,-3.58732,Creative Industries,24,Devon
11059104,Unknown,50.7143,-3.4719,Creative Industries,23,Devon
08184190,Unknown,50.72501,-3.52388,Creative Industries,23,Devon
13644698,Unknown,50.79083,-3.65881,Creative Industries,0,Devon
09238407,Unknown,50.69842,-3.52483,Creative Industries,23,Devon
13238199,Unknown,50.47153,-3.69134,Creative Industries,24,Devon
12018442,Unknown,50.51708,-3.59872,Creative Industries,24,Devon
11178856,Unknown,50.72464,-3.46459,Creative Industries,23,Devon
12333544,Unknown,50.48164,-3.61141,Creative Industries,24,Devon
09739872,Unknown,50.53293,-3.59614,Creative Industries,24,Devon
09451038,Unknown,50.71866,-3.53081,Creative Industries,23,Devon
11503838,Unknown,50.71532,-3.46873,Creative Industries,23,Devon
13173197,Unknown,50.49291,-3.77572,Creative Industries,24,Devon
12023042,Unknown,50.69931,-3.52392,Creative Industries,23,Devon
12631578,Unknown,50.70815,-3.56406,Creative Industries,23,Devon
10658001,Unknown,50.72772,-3.52616,Creative Industries,23,Devon
12290183,Unknown,50.71866,-3.53081,Creative Industries,23,Devon
12650456,Unknown,50.54762,-3.51162,Creative Industries,24,Devon
07903381,Unknown,50.49078,-3.58355,Creative Industries,24,Devon
07281764,Unknown,50.67611,-3.59068,Creative Industries,23,Devon
08070631,Unknown,50.5304,-3.60234,Creative Industries,24,Devon
09053146,Unknown,50.78508,-3.64725,Creative Industries,0,Devon
11677436,Unknown,50.61925,-3.41606,Creative Industries,0,Devon
10509675,Unknown,50.7283,-3.51941,Creative Industries,23,Devon
12399032,Unknown,50.72884,-3.41021,Creative Industries,23,Devon
11910431,Unknown,50.71137,-3.43956,Creative Industries,23,Devon
12536993,Unknown,50.69966,-3.25234,Creative Industries,0,Devon
11557896,Unknown,50.75183,-3.27906,Creative Industries,0,Devon
09451790,Unknown,50.43172,-3.6893,Creative Industries,24,Devon
03917515,Unknown,53.37936,-1.46933,Creative Industries,35,South Yorkshire CA
03858881,Unknown,53.38394,-1.46553,Creative Industries,35,South Yorkshire CA
12120302,Unknown,53.47719,-1.39601,Creative Industries,35,South Yorkshire CA
06228749,Unknown,53.45372,-1.45601,Creative Industries,35,South Yorkshire CA
12912552,Unknown,53.40775,-1.4212,Creative Industries,35,South Yorkshire CA
10738856,Unknown,53.37884,-1.47141,Creative Industries,35,South Yorkshire CA
05750459,Unknown,53.39435,-1.4466,Creative Industries,35,South Yorkshire CA
10775584,Unknown,53.37055,-1.4742,Creative Industries,35,South Yorkshire CA
11232493,Unknown,53.3619,-1.50852,Creative Industries,35,South Yorkshire CA
07911481,Unknown,53.40775,-1.4212,Creative Industries,35,South Yorkshire CA
09381660,Unknown,53.40775,-1.4212,Creative Industries,35,South Yorkshire CA
13153527,Unknown,53.38875,-1.37152,Creative Industries,35,South Yorkshire CA
07571318,Unknown,53.38039,-1.47414,Creative Industries,35,South Yorkshire CA
13636841,Unknown,53.3803,-1.47459,Creative Industries,35,South Yorkshire CA
14060497,Unknown,53.38068,-1.48782,Creative Industries,35,South Yorkshire CA
12035504,Unknown,53.38952,-1.46989,Creative Industries,35,South Yorkshire CA
04225467,Unknown,53.38114,-1.45964,Creative Industries,35,South Yorkshire CA
11023994,Unknown,53.37696,-1.46949,Creative Industries,35,South Yorkshire CA
11439202,Unknown,53.39656,-1.41251,Creative Industries,35,South Yorkshire CA
11774368,Unknown,53.38039,-1.47414,Creative Industries,35,South Yorkshire CA
11955187,Unknown,53.37936,-1.46933,Creative Industries,35,South Yorkshire CA
06014346,Unknown,53.3601,-1.50773,Creative Industries,35,South Yorkshire CA
12149865,Unknown,53.35996,-1.47942,Creative Industries,35,South Yorkshire CA
13055559,Unknown,53.38612,-1.46576,Creative Industries,35,South Yorkshire CA
07357343,Unknown,53.40175,-1.49761,Creative Industries,35,South Yorkshire CA
12426409,Unknown,53.37706,-1.46566,Creative Industries,35,South Yorkshire CA
07963026,Unknown,53.38073,-1.46904,Creative Industries,35,South Yorkshire CA
13248468,Unknown,53.3768,-1.46691,Creative Industries,35,South Yorkshire CA
07745053,Unknown,53.46428,-1.47006,Creative Industries,35,South Yorkshire CA
11551790,Unknown,53.37706,-1.46566,Creative Industries,35,South Yorkshire CA
07152323,Unknown,53.38249,-1.42704,Creative Industries,35,South Yorkshire CA
07486676,Unknown,53.36368,-1.47185,Creative Industries,35,South Yorkshire CA
09772411,Unknown,53.37052,-1.36564,Creative Industries,35,South Yorkshire CA
10063297,Unknown,53.36643,-1.49974,Creative Industries,35,South Yorkshire CA
11444197,Unknown,53.38038,-1.46278,Creative Industries,35,South Yorkshire CA
